keyword,text,Sentiment
meltdown,that twitter is in meltdown about this handshake tells me that  isnt going to be any less rough online than  ,sadness
meltdown,vince vaughn hanging out with potus at the championship game the liberals will have a meltdown over this tomorrow ,joy
meltdown,its my party and i meltdown if i cant stand meltdown if i cant stand meltdown if i cant stand you would do too if it hap,fear
meltdown,for anyone doubting the efficacy of the magnitsky act please read this manila times piece about the meltdown of philippin,fear
meltdown,scooter braun went from having a meltdown about kris wu stans using vpns sl his song to block ariana grande to telling j,fear
meltdown,if youre wondering why libtard twitter has gorn into epic meltdown after john cleeses tweet heres the man himself,anger
meltdown,total media meltdown ,fear
meltdown,the democratic party establishment thought by backing a progressive capitalist it could siphon enough support from bern,anger
meltdown,financia meltdown in india jamia jnu and many more of that sort to comebush fire in australia us traumatising i ,joy
meltdown,this is a myth nuclear is not clean on either end of it uranium mining has killed and harmed people plants animal,fear
meltdown,and the award for best meltdowns on a timeline in a mini series goes to,joy
meltdown,media meltdown ,fear
meltdown,the left having a meltdown over this  ,fear
meltdown,there was a national meltdown middleaged women were losing the plot  anupama chopra yearsofhrithikroshan,sadness
meltdown,meltdown in my ass,fear
meltdown,the complete meltdown team bernie has whenever single negative story comes out is disqualifying tbh what do you think trump is gonna do,joy
meltdown,god i love when liberals preach the hate and blame the supporters of the great th potus usa has ,joy
meltdown,its am n ima have a cix meltdown,joy
meltdown,when an occult novelist accidentally triggers a nuclear meltdown only the government and a young nurse can defeat the evil,fear
meltdown,i do want to thank you for this by the way i havent enjoyed watching an egotistical loons flailin ,joy
meltdown,new toddler mom level unlocked child crying amp shouting from the kitchen that hes not tired after you implied tha ,sadness
meltdown,bung a bob for homeless education climate change food banks mental health services but n,fear
meltdown,love how libtards and tds nevertrumpers are having a meltdown over vince vaughn chatting and shaking trumps hand ,fear
meltdown,child with autism bullied at school restrained by school security during meltdown ,fear
meltdown,mandatory to wear dhotikurta saree for entering sanctum of kashivishwanath temple now liberal jamaatis who never go,fear
meltdown,even after  days of media rumours putting my phone in absolute meltdown  i genuinely never thought id see this stat,joy
meltdown,bung a bob for homeless education climate change food banks mental health services ,fear
meltdown,rt leftist meltdown at starbucks ,anger
meltdown,i did some research on impeachment trump is impeached and senate removes him from office pence is president trump s,sadness
meltdown,not even that far into uni and im already having a mental meltdown im so fucked for the sem,anger
meltdown,leftists freak out after trump meets vince vaughn during national championship game meltdown ,fear
meltdown,bon  fin de  days full smash eme au smash with your bros eme au sun with cash  eme au meltdown je com ,sadness
meltdown,a few days ago i was having a meltdown and rory played me do the pachacuti to cheer me up never settle for someone ,anger
meltdown,we need a change in direction now at least since the campaign of  weve been warning about the economic meltdown a,anger
meltdown,let us also thank the two strong women for gen zorro s perpetual public meltdown the m,anger
military,sehun babysitting baby dae while jongdae and the exos are in the military ,sadness
military,breaking british pm says he does not want military conflict between the west and iran,sadness
military,sorry but im still not over the fact that three days ago trump said that saudi arabia deposited  billion in a bank accou,sadness
military,sarileruneekevvaru worthy for watching multiple times for acting military episodesaction scenes and s,joy
military,but make  of the billions made the rest goes to swiss and belgian middle men and then idiots with economics degree wi,joy
military,us expels  saudi military cadets after gun attack ,anger
military,in my opinion if you were not born and raised in america you shouldnt be allowed to run for any seats in our government exc,anger
military,check out what i found japan wwii military temple picture postcard north china kuwaki force ww  via,joy
military,the fisa judges rosemarie collyer and rudolph contreras must be arrested and put to military trial for complicity in sediti,sadness
military,the us military is spending more than  million to develop facial recognition technology that reads the patte ,fear
military,russias military intelligence unit carried out a successful phishing campaign targeting burisma the ukrainian gas company wh,fear
military,street vendors are giving out free food neighbors are giving out free masks and even the communist party has sent out i,anger
military,she also voted against military intervention in syria and is chair of labour friends of palestine,anger
military,the thing that distinguishes  from the other candidates is not being part of the washington elite and,fear
military,i think this is correct nobody was hurt on that us military base and possibly it was where the drone was launched from,sadness
military,has thousands of nuclear weapons us  iran  used nuclear weapons on civilians us  iran  has hundreds of mil,fear
military,cant get enough of this full video of our amp walking out on to the field to join the military escort,joy
military,trump to divert an extra  billion from military for border wall reports say ,fear
military,one thing that warlord actual at darc and i definitely agree on is that there are a lot of simps in the gunmilitary w,fear
military,mubarak really cared about the air force but he had a clear policy zero for weapons all procurement ,joy
